-0.00257985,0.262019553368312,0.1942781041692113
-0.00257922,0.2509287466553803,0.2053978333270782
-0.00257859,0.2583226177973331,0.1979846805551686
-0.00257796,0.2509287466553787,0.2016912569411259
-0.00257733,0.2583226177973331,0.2016912569411259
-0.0025767,0.2546256822263542,0.190571527783254
-0.00257607,0.250928746655377,0.1942781041692097
-0.00257544,0.2509287466553753,0.1868649513972967
-0.00257481,0.2546256822263542,0.190571527783254
-0.00257418,0.2398379399424453,0.190571527783254
-0.00257355,0.2361410043714597,0.1794517986253821
-0.00257292,0.2398379399424403,0.1831583750113394
-0.00257229,0.2435348755134175,0.1831583750113394
-0.00257166,0.2361410043714597,0.1757452222394248
-0.00257103,0.2472318110843914,0.1794517986253838
-0.0025704,0.2361410043714597,0.1831583750113394
-0.00256977,0.2213532620875442,0.1831583750113394
-0.00256914,0.2287471332294986,0.1720386458534726
-0.00256851,0.228747133229502,0.1646254930815529
-0.00256788,0.2324440688004809,0.1794517986253737
-0.00256725,0.2324440688004809,0.1609189166955956
-0.00256662,0.228747133229502,0.1683320694675102
-0.00256599,0.2250501976585214,0.1683320694675051
-0.00256536,0.2213532620875442,0.1572123403096383
-0.00256473,0.2176563265165653,0.1572123403096383
-0.0025641,0.2139593909455881,0.1535057639236827
-0.00256347,0.2139593909455864,0.1497991875377237
-0.00256284,0.2139593909455847,0.149799187537722
-0.00256221,0.2102624553746075,0.1460926111517664
-0.00256158,0.1991716486616708,0.1460926111517664
-0.00256095,0.2065655198036286,0.1535057639236793
-0.00256032,0.2065655198036286,0.1497991875377237
-0.00255969,0.1954747130906919,0.153505763923681
-0.00255906,0.1991716486616691,0.1423860347658141
-0.00255843,0.2065655198036286,0.1423860347658091
-0.0025578,0.1954747130906919,0.1349728819938945
-0.00255717,0.1880808419487341,0.1312663056079371
-0.00255654,0.1880808419487341,0.1349728819938945
-0.00255591,0.1954747130906902,0.1312663056079371
-0.00255528,0.191777777519713,0.1312663056079371
-0.00255465,0.1806869708067763,0.1275597292219799
-0.00255402,0.1880808419487308,0.1312663056079355
-0.00255339,0.1880808419487341,0.1238531528360226
-0.00255276,0.191777777519713,0.1238531528360226
-0.00255213,0.1843839063777552,0.1201465764500652
-0.0025515,0.1769900352357974,0.1164400000641079
